Hospital Number,Hospital City
2007,Miami
2007,Miami
2026,New York
2026,New York
2026,New York
2026,New York
2026,New York
2026,New York
2026,New York
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2030,Boston
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2029,Phoenix
2029,Phoenix
2029,Phoenix
2029,Phoenix
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
1010,Pittsburgh
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
2027,Dallas
3008,Long Beach
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
2020,Atlanta
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
2039,Knoxville
2039,Knoxville
2039,Knoxville
2039,Knoxville
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
2022,Philadelphia
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
3013,Loma Linda
1008,Washington DC
1008,Washington DC
1008,Washington DC
1008,Washington DC
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3012,Chicago - Comer
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
3010,Charleston
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2036,Palo Alto
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2025,Nashville
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
2021,Seattle
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
2028,Oakland
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
1007,Memphis - Le Bonheur
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
2008,Columbus
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
3006,Ann Arbor
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2031,Buffalo
2031,Buffalo
2031,Buffalo
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2003,St. Petersburg
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2007,Miami
2007,Miami
2007,Miami
2007,Miami
2007,Miami
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2018,Los Angeles
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2023,Minneapolis - St. Paul
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2016,Cincinnati
2015,Houston
2015,Houston
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
1001,San Diego
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2001,Madera
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
2005,Orange
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
1003,Denver
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2004,Little Rock
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2015,Houston
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2009,Fort Worth
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2006,Corpus Christi
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2012,Omaha
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
2017,St. Louis
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
1005,Kansas City
